device_id,timestamp,alert_type,severity,message
Server-DB1,2026-04-18 19:17:53,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:17:56,OSPF Down,Major,Peer adjacency failed
Router-2,2026-04-18 19:17:56,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:17:56,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:17:56,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:17:56,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:17:59,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:18:02,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:18:05,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:18:08,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:18:08,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:18:08,High Latency,Warning,Process starving for resources
Server-App3,2026-04-18 19:18:08,High Latency,Warning,Process starving for resources
Switch-1,2026-04-18 19:18:11,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:18:14,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:18:17,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:18:20,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:18:23,OSPF Down,Major,Peer adjacency failed
Router-3,2026-04-18 19:18:23,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:18:23,High Latency,Warning,Secondary network degradation
Switch-1,2026-04-18 19:18:26,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:18:29,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:18:32,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:18:35,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:18:38,High Latency,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:18:41,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:18:44,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:18:47,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:18:50,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:18:50,High Latency,Warning,Process starving for resources
Server-App3,2026-04-18 19:18:50,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:18:50,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:18:53,CPU High,Major,Hardware boundary breached
Server-App2,2026-04-18 19:18:53,High Latency,Warning,Process starving for resources
Server-App2,2026-04-18 19:18:53,High Latency,Warning,Process starving for resources
Server-App2,2026-04-18 19:18:53,High Latency,Warning,Process starving for resources
Switch-2,2026-04-18 19:18:56,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:18:56,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:18:56,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:18:56,Port Flapping,Warning,Link instability detected
Router-3,2026-04-18 19:18:59,Packet Loss,Info,Routine telemetry scan
Switch-1,2026-04-18 19:19:02,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:19:02,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:19:02,Port Flapping,Warning,Link instability detected
Router-3,2026-04-18 19:19:05,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:19:08,Port Flapping,Info,Routine telemetry scan
Router-1,2026-04-18 19:19:11,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:19:14,BGP Down,Critical,Peer adjacency failed
Router-2,2026-04-18 19:19:14,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:19:14,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:19:17,High Latency,Info,Routine telemetry scan
Server-App3,2026-04-18 19:19:20,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:19:23,Application Crash,Critical,Hardware boundary breached
Server-DB1,2026-04-18 19:19:23,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:19:23,Memory Utilization High,Warning,Process starving for resources
Switch-4,2026-04-18 19:19:26,License Expiry,Warning,Routine telemetry scan
Switch-2,2026-04-18 19:19:29,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:19:32,Port Flapping,Info,Routine telemetry scan
Router-1,2026-04-18 19:19:35,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:19:38,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:19:38,High Latency,Warning,Process starving for resources
Server-App1,2026-04-18 19:19:38,Memory Utilization High,Warning,Process starving for resources
Switch-2,2026-04-18 19:19:41,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:19:44,Port Flapping,Info,Routine telemetry scan
Server-App3,2026-04-18 19:19:47,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:19:50,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:19:53,Interface Down,Critical,Uplink trunk disconnected
Switch-4,2026-04-18 19:19:53,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:19:53,Port Flapping,Warning,Link instability detected
Switch-4,2026-04-18 19:19:53,Port Flapping,Warning,Link instability detected
Router-2,2026-04-18 19:19:56,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:19:59,BGP Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:19:59,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:19:59,Packet Loss,Minor,Secondary network degradation
Switch-1,2026-04-18 19:20:02,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:20:05,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:20:08,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:20:11,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:20:14,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:20:17,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:20:20,CPU High,Major,Hardware boundary breached
Server-App1,2026-04-18 19:20:20,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:20:20,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:20:20,Memory Utilization High,Warning,Process starving for resources
Switch-1,2026-04-18 19:20:23,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:20:26,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:20:29,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:20:32,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:20:35,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:20:38,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:20:41,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:20:44,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:20:47,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:20:50,Application Crash,Critical,Hardware boundary breached
Server-App2,2026-04-18 19:20:50,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:20:50,High Latency,Warning,Process starving for resources
Server-App2,2026-04-18 19:20:50,Database Disconnect,Minor,Process starving for resources
Switch-1,2026-04-18 19:20:53,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:20:56,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:20:59,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:21:02,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:21:05,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:21:08,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:21:11,CPU High,Info,Routine telemetry scan
Router-3,2026-04-18 19:21:14,BGP Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:21:14,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:21:14,High Latency,Warning,Secondary network degradation
Server-App2,2026-04-18 19:21:17,Application Crash,Critical,Hardware boundary breached
Server-App2,2026-04-18 19:21:17,High Latency,Warning,Process starving for resources
Server-App2,2026-04-18 19:21:17,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:21:17,Memory Utilization High,Warning,Process starving for resources
Server-App2,2026-04-18 19:21:17,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:21:20,CPU High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:21:23,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:21:26,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:21:29,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:21:32,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:21:35,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:21:35,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:21:35,Port Flapping,Warning,Link instability detected
Router-3,2026-04-18 19:21:38,OSPF Down,Major,Peer adjacency failed
Router-3,2026-04-18 19:21:38,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:21:38,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:21:38,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:21:38,High Latency,Warning,Secondary network degradation
Server-DB1,2026-04-18 19:21:41,CPU High,Major,Hardware boundary breached
Server-DB1,2026-04-18 19:21:41,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:21:41,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:21:41,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:21:41,Memory Utilization High,Warning,Process starving for resources
Router-2,2026-04-18 19:21:44,Packet Loss,Info,Routine telemetry scan
Switch-1,2026-04-18 19:21:47,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:21:50,High Latency,Info,Routine telemetry scan
Switch-4,2026-04-18 19:21:53,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:21:56,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:21:59,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:22:02,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:22:05,High Latency,Info,Routine telemetry scan
Switch-1,2026-04-18 19:22:08,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:22:11,High Latency,Info,Routine telemetry scan
Switch-3,2026-04-18 19:22:14,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:22:14,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:22:14,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:22:14,Port Flapping,Warning,Link instability detected
Router-3,2026-04-18 19:22:17,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:22:20,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:22:23,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:22:26,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:22:26,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:22:26,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:22:26,Packet Loss,Minor,Link instability detected
Server-App1,2026-04-18 19:22:29,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:22:32,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:22:32,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:22:32,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:22:32,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:22:35,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:22:38,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:22:41,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:22:44,BGP Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:22:44,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:22:44,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:22:44,Packet Loss,Minor,Secondary network degradation
Switch-2,2026-04-18 19:22:47,License Expiry,Warning,Routine telemetry scan
Server-App1,2026-04-18 19:22:50,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:22:50,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:22:50,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:22:53,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:22:53,High Latency,Warning,Process starving for resources
Server-App3,2026-04-18 19:22:53,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:22:53,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:22:53,High Latency,Warning,Process starving for resources
Server-App1,2026-04-18 19:22:56,Application Crash,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:22:56,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:22:56,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:22:59,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:23:02,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:23:05,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:23:08,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:23:11,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:23:14,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:23:17,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:23:20,Packet Loss,Info,Routine telemetry scan
Switch-1,2026-04-18 19:23:23,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:23:26,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:23:29,CPU High,Info,Routine telemetry scan
Router-3,2026-04-18 19:23:32,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:23:35,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:23:38,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:23:41,CPU High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:23:44,License Expiry,Warning,Routine telemetry scan
Router-1,2026-04-18 19:23:47,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:23:50,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:23:53,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:23:56,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:23:59,Packet Loss,Info,Routine telemetry scan
Switch-2,2026-04-18 19:24:02,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:24:02,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:24:02,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:24:02,Port Flapping,Warning,Link instability detected
Server-App1,2026-04-18 19:24:05,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:24:08,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:24:11,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:24:14,Packet Loss,Info,Routine telemetry scan
Switch-2,2026-04-18 19:24:17,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:24:20,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:24:23,Application Crash,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:24:23,High Latency,Warning,Process starving for resources
Server-App1,2026-04-18 19:24:23,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:24:23,Database Disconnect,Minor,Process starving for resources
Router-1,2026-04-18 19:24:26,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:24:26,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:24:26,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:24:29,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:24:29,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:24:29,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:24:32,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:24:35,Port Flapping,Info,Routine telemetry scan
Router-1,2026-04-18 19:24:38,Packet Loss,Info,Routine telemetry scan
Server-App2,2026-04-18 19:24:41,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:24:44,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:24:47,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:24:50,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:24:53,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:24:56,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:24:59,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:25:02,CPU High,Major,Hardware boundary breached
Server-DB1,2026-04-18 19:25:02,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:25:02,High Latency,Warning,Process starving for resources
Server-DB1,2026-04-18 19:25:02,Database Disconnect,Minor,Process starving for resources
Switch-2,2026-04-18 19:25:05,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:25:08,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:25:11,License Expiry,Warning,Routine telemetry scan
Server-App1,2026-04-18 19:25:14,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:25:17,BGP Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:25:17,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:25:17,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:25:17,High Latency,Warning,Secondary network degradation
Server-App1,2026-04-18 19:25:20,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:25:23,Packet Loss,Info,Routine telemetry scan
Server-App2,2026-04-18 19:25:26,CPU High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:25:29,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:25:32,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:25:35,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:25:38,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:25:41,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:25:44,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:25:47,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:25:50,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:25:53,Memory Utilization High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:25:56,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:25:56,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:25:56,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:25:56,Packet Loss,Minor,Link instability detected
Router-1,2026-04-18 19:25:59,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:26:02,License Expiry,Warning,Routine telemetry scan
Router-1,2026-04-18 19:26:05,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:26:08,Port Flapping,Info,Routine telemetry scan
Switch-3,2026-04-18 19:26:11,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:26:11,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:26:11,Packet Loss,Minor,Link instability detected
Server-App2,2026-04-18 19:26:14,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:26:17,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:26:20,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:26:23,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:26:26,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:26:29,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:26:32,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:26:35,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:26:35,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:26:35,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:26:35,Port Flapping,Warning,Link instability detected
Server-DB1,2026-04-18 19:26:38,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:26:41,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:26:41,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:26:41,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:26:41,Port Flapping,Warning,Link instability detected
Router-1,2026-04-18 19:26:44,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:26:44,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:26:44,Packet Loss,Minor,Secondary network degradation
Switch-3,2026-04-18 19:26:47,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:26:50,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:26:53,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:26:56,Application Crash,Critical,Hardware boundary breached
Server-DB1,2026-04-18 19:26:56,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:26:56,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:26:56,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:26:56,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:26:59,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:27:02,High Latency,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:27:05,CPU High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:27:08,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:27:11,Interface Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:27:11,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:27:11,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:27:14,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:27:17,Packet Loss,Info,Routine telemetry scan
Server-App3,2026-04-18 19:27:20,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:27:20,High Latency,Warning,Process starving for resources
Server-App3,2026-04-18 19:27:20,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:27:23,Memory Utilization High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:27:26,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:27:29,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:27:32,CPU High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:27:35,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:27:38,Interface Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:27:38,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:27:38,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:27:38,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:27:41,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:27:45,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:27:48,BGP Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:27:48,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:27:48,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:27:48,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:27:51,Packet Loss,Info,Routine telemetry scan
Switch-2,2026-04-18 19:27:54,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:27:57,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:28:00,High Latency,Info,Routine telemetry scan
Switch-3,2026-04-18 19:28:03,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:28:06,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:28:09,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:28:09,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:28:09,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:28:09,Port Flapping,Warning,Link instability detected
Server-App3,2026-04-18 19:28:12,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:28:15,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:28:18,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:28:21,High Latency,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:28:24,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:28:27,Packet Loss,Info,Routine telemetry scan
Server-App3,2026-04-18 19:28:30,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:28:33,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:28:36,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:28:39,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:28:42,High Latency,Info,Routine telemetry scan
Switch-4,2026-04-18 19:28:45,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:28:48,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:28:51,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:28:54,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:28:54,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:28:54,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:28:57,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:29:00,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:29:03,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:29:06,Port Flapping,Info,Routine telemetry scan
Switch-1,2026-04-18 19:29:09,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:29:12,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:29:15,Memory Utilization High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:29:18,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:29:21,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:29:21,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:29:21,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:29:21,Port Flapping,Warning,Link instability detected
Router-1,2026-04-18 19:29:24,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:29:27,BGP Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:29:27,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:29:27,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:29:27,High Latency,Warning,Secondary network degradation
Server-App1,2026-04-18 19:29:30,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:29:33,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:29:36,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:29:39,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:29:39,Port Flapping,Warning,Link instability detected
